feature1,feature2,target
0.03514630071841396,1.0071516961873708,0
0.15751179422685685,-0.011014321635703983,1
1.938504141050329,-0.20172941679688478,1
0.9956966509609395,-0.4998544701898335,1
-0.986695519553713,0.27659730461262,0
1.5972855640597248,-0.2645002822603897,1
1.0707599836175399,-0.11550703579209219,0
1.634414268414677,-0.2801990472691059,1
0.6647612227315708,-0.35123085351572114,1
0.44322962921311687,-0.2720012955272188,1
1.9485350758278832,0.10530690789704537,1
0.3058565915526823,-0.07515924482582204,1
-0.4832537954468914,0.9487960345435031,0
-0.04953519244828627,0.809782039365587,0
1.0653393561642601,-0.37906308027118796,1
-0.738684629283075,0.6491161722636186,0
0.35257189579394294,-0.28785340239159507,1
1.8574912078452885,-0.04494008192572582,1
0.7018896643712058,-0.36778109469887127,1
-0.6363120353916188,0.6244494633745091,0
2.037598550213163,0.052212458692327136,1
0.42652672841706935,0.9103764854575248,0
-0.023191592209956938,0.2350101345518648,1
1.037500663104524,-0.4996868546278386,1
0.7147019829792163,0.9134784008766168,0
-0.619777251454869,0.6787906559007065,0
0.9921371684376528,0.16294297272263594,0
0.6845338661417137,-0.4783806935628869,1
1.8694619558192351,0.0875240022765583,1
1.107600021478122,0.36666069206099133,0
0.2538324363096093,1.0630880847922632,0
-0.8597258791384916,0.45788852292622567,0
0.867887292210105,-0.5408345364989875,1
-0.7293903953884738,0.7473046846526914,0
-0.9185587167664176,0.04209653354012308,0
-0.8063381481463238,0.5189594633206163,0
-0.7069676323957277,0.7507834700714596,0
0.2312902530731011,-0.13339762215820775,1
-0.9472337270644802,0.4875793014586185,0
0.21964947368523602,-0.13807947263709708,1
-0.9151868372993555,0.46358013483350674,0
1.1204093374826198,0.4075339464540581,0
2.1664149315844012,0.2449820008542105,1
0.6122086196506644,0.840260755874264,0
0.7554741320178248,0.6826086615493882,0
1.8103857939799424,-0.13281940216305718,1
1.663558914920538,-0.1934320339856987,1
-0.9458426608837206,0.44713995482601526,0
-0.26686997198030477,1.050675608928457,0
1.9573613186951548,0.2105881705083164,1
1.5022018938298216,-0.5159619427753094,1
0.023389100690814513,-0.012550005837189498,1
0.007418084682232052,0.33832752623839496,1
-0.9046751201328127,0.17249885596513062,0
1.977961809313794,0.23306061249382612,1
1.3298206694249934,-0.20306435424514602,1
0.9546989556177419,0.07202434522089562,0
0.6269533304278374,0.779047925327084,0
2.1228121873735235,0.3625958143869057,1
0.4056022327952024,-0.2788518957378182,1
1.9154763552246212,0.10796010180014493,1
-0.04828910231348483,0.6197730467951925,1
-0.4547342456437498,1.0162597262126134,0
0.2287530298720622,-0.14854070217612356,1
2.0905364517159404,0.2657923904450483,1
0.1027400806729989,0.5225509922687644,1
-0.9502650271886709,0.30288361988614376,0
0.5823727687284064,0.6431941563119892,0
0.8998872301255618,0.382955207779864,0
0.299063387545449,-0.30316610789209675,1
0.6844296994755058,0.5636673083627557,0
0.6131242424336795,0.8813494790509155,0
0.6882641959791987,-0.47647104951901775,1
-0.4154161718785013,0.8372050871071086,0
1.089850051635694,-0.40571931754411544,1
-0.3660830202531995,0.9064115477424399,0
0.6725206661623977,0.9155124207027792,0
0.9426713553475716,0.17917113245212674,0
1.822030505071287,-0.08720746103835726,1
1.5842146596925737,-0.2867017840986372,1
1.6297468636912615,-0.5871870504682296,1
-0.8585765990461868,0.32233432103369175,0
0.6961380438545665,-0.570970609147472,1
0.8513757752123273,0.06185650073786626,0
-0.060254612632172466,1.024079910288372,0
-0.6038891966358692,0.810264051370016,0
0.11431503176621063,-0.10663033175440764,1
1.4512909249455672,-0.31439074422136326,1
0.8177310055264521,0.6175742618065074,0
0.048988919070267825,-0.02737924981833298,1
0.8240617170813789,0.2548233116632349,0
0.9085167974375333,0.23254759010538817,0
1.939633105843771,0.0037627636881577414,1
0.18523473290081416,0.6918328313044828,0
0.05201073060124646,0.1438149189854476,1
1.3173554557227112,-0.3853470659249411,1
0.038384170963742956,0.8458556204242971,0
2.1833006105730743,0.15009095526070304,1
1.1705393785242457,-0.49042815757433883,1
-0.24937135719566772,1.0122353499007675,0
1.7057042789249475,-0.2774019603730545,1
1.8351493596283779,0.4203073555459026,1
0.6057618253341772,0.6984585140763194,0
0.5094648051234,-0.5815414634720599,1
-0.2447792798280219,0.9222073180500759,0
1.32486025509511,-0.5329702448399867,1
-0.7660617603394198,0.7011824881998577,0
0.26932217491121657,0.9449667043500911,0
0.9406872609500011,0.12435571132022219,0
-0.8947979189397548,0.18279181319489832,0
1.9670590107651749,0.08135022936186773,1
0.17223316278241757,0.0718867084720228,1
1.6004891901088047,-0.024216706407636086,1
1.7349173606533461,-0.02748250706144026,1
-0.7265732806944372,0.5972973974730369,0
-1.00566172936791,0.26511718160792064,0
0.9421132332018167,-0.3170761171464266,1
0.6779549933599779,-0.5422124509715878,1
-0.00366420225477207,1.090834938093959,0
1.7649523414336614,-0.155029414053178,1
-1.0125102613253711,0.5041322916636619,0
-0.4094867601376623,0.9534471935084828,0
0.943168852301833,0.19056651471416053,0
-0.020877873125294676,0.27591622711436636,1
-0.4620902185602464,0.6610184836918692,0
-1.068739797160475,0.3380184038998907,0
1.4520710408224635,-0.2894946420964868,1
0.25054869348621694,-0.405358822473056,1
0.8701408121106878,0.7341279385029694,0
-0.8764522893797722,0.6455972673692301,0
0.8278035796564472,-0.5480644006716099,1
2.1087028785408917,0.3872618808356829,1
0.4716667581304613,-0.1953718936839984,1
0.21832937379941267,0.40085488996942065,1
0.6363304030745338,-0.5444784103384964,1
-1.0395733958240327,0.1341009029897528,0
0.5773497104206017,0.7727849219012554,0
-0.4895117291924526,0.7778199424796762,0
1.8496114066832614,0.03415487310813253,1
1.1106342619069687,-0.3469386913239595,1
-0.006642680832664921,0.7464678228978359,0
0.93354121038446,0.5823371045264716,0
-0.7013179150968643,0.7086881112400835,0
0.9686109140984189,0.08923577500176284,0
-0.030600699658480085,0.09827438664207155,1
0.8915750038580302,0.2389276182216245,0
1.9053927228993977,0.2576316577942278,1
0.6838264363941315,-0.4226303668921702,1
0.5106267504591075,-0.3120814704216665,1
0.8276451566245551,-0.6004685293517995,1
0.09793212520954733,1.0157077039773175,0
0.41968881484338905,-0.31099761661606207,1
-0.7563928688861065,0.6309154752844687,0
-0.4836435107254086,0.8634171134190765,0
0.14780661351478125,0.018625957764873385,1
0.11588658601006141,0.21971194822169898,1
0.8368904045780883,0.4263116957661254,0
-0.005928835809223959,0.07486035105746947,1
-0.14143801552698868,1.1246875863109431,0
0.44480024991473716,-0.3838282163520928,1
-0.9193899060608337,-0.05004195686474469,0
-0.0567626312356429,0.10958462272332795,1
1.5270990495384051,-0.30840626955226697,1
0.3313344937331597,0.8746669645955574,0
-1.0428068596937,0.4649668706646759,0
-0.7674700249329609,0.8745412359237774,0
0.1665287902234451,-0.2813884504715236,1
0.15265108164286076,0.06752825526948802,1
1.1636375430965078,0.05870213726409269,0
