X,Y
3.745401188473625,13.67143890661173
9.50714306409916,29.026392439968145
7.319939418114051,24.418622137019664
5.986584841970366,10.021909952906634
1.5601864044243652,5.582199774085536
1.5599452033620265,8.46539846764481
0.5808361216819946,11.131978588753565
8.661761457749352,25.393933281879818
6.011150117432088,15.990982337830324
7.080725777960454,20.733392115958683
0.20584494295802447,7.194545417384444
9.699098521619943,32.74105111315825
8.324426408004218,24.32447820517746
2.1233911067827616,10.936510485915065
1.8182496720710062,7.94013676295322
1.8340450985343382,12.345360248267461
3.0424224295953772,7.617001819399371
5.247564316322379,16.104382215978294
4.319450186421157,12.997809793602684
2.9122914019804194,3.419299465280666
6.118528947223795,21.836188226994267
1.3949386065204183,7.490092180460701
2.9214464853521815,10.789906739268849
3.663618432936917,11.817919631935016
4.56069984217036,8.605245816259007
7.851759613930136,23.452052227963616
1.9967378215835974,6.276640882116945
5.142344384136116,13.415646806300254
5.924145688620425,18.966008507531228
0.46450412719997725,5.4137666656726235
6.075448519014383,29.657275063095803
1.7052412368729153,7.988612774777941
0.6505159298527952,5.239299743172207
9.488855372533333,30.094336538769163
9.656320330745594,21.375104915741574
8.08397348116461,26.119351066247745
3.0461376917337066,11.439564124906251
0.9767211400638387,17.246373982617946
6.842330265121569,21.565185971459094
4.4015249373960135,16.7123115238561
1.2203823484477883,5.487588196817148
4.951769101112702,11.011917115240443
0.34388521115218396,8.745769706031655
9.093204020787821,33.039277225797335
2.587799816000169,13.718559183215742
6.62522284353982,17.328731256645767
3.1171107608941098,18.365303837362823
5.200680211778108,10.592785321372922
5.4671027934327965,21.33559384929974
1.8485445552552704,18.497911794815703
9.695846277645586,26.134857207283318
7.7513282336111455,22.422496052819575
9.394989415641891,30.68322507236388
8.948273504276488,26.32744224224847
5.978999788110851,12.18368220900189
9.218742350231167,29.999041924723638
0.884925020519195,-0.6567435070729397
1.959828624191452,10.247448025750263
0.45227288910538066,-1.2403025038528734
3.2533033076326436,19.50958194798563
3.8867728968948203,9.744052229003275
2.713490317738959,8.530163372188499
8.287375091519294,30.92971136140623
3.567533266935893,6.548278218637903
2.8093450968738076,11.565334963642071
5.426960831582485,24.816596266159596
1.4092422497476265,-1.809689423563258
8.021969807540398,26.989078715282712
0.7455064367977082,5.535933281635243
9.868869366005173,35.515722456902076
7.722447692966574,18.982589524509308
1.987156815341724,1.3591873806037906
0.05522117123602399,4.77537134179256
8.154614284548341,27.948766219810953
7.068573438476172,24.458184567157897
7.2900716804098735,25.602456088714497
7.712703466859457,21.737986792685916
0.7404465173409036,5.382608037827728
3.5846572854427263,14.219334222821583
1.1586905952512971,1.9043146956220522
8.631034258755935,37.22197533199159
6.232981268275579,23.068108409385673
3.308980248526492,5.970423259566233
0.6355835028602363,7.189518551749858
3.109823217156622,6.456061300333259
3.2518332202674705,15.69092267951467
7.29606178338064,29.68116324517894
6.3755747135521315,17.02331254889784
8.872127425763265,33.43326292351141
4.722149251619493,18.230352389540972
1.195942459383017,9.6981281781215
7.13244787222995,32.88130852995958
7.607850486168974,23.59661087849257
5.612771975694963,15.06963510529744
7.70967179954561,20.681443250509215
4.937955963643907,12.73481646610453
5.227328293819941,17.2964763343893
4.275410183585496,16.53199042483971
0.2541912674409519,4.146027798972951
1.0789142699330445,9.372659054979252
